id,country,gender,device,group,converted,total_spent,join_date
1032761,USA,Male,Android,B,FALSE,$0.00,2/5/2023
1032764,BRA,Male,Iphone,B,FALSE,$0.00,1/28/2023
1032769,USA,Male,Android,B,FALSE,$0.00,1/27/2023
1032775,BRA,Male,Android,B,FALSE,$0.00,1/25/2023
1032786,ESP,Male,Android,B,FALSE,$0.00,2/6/2023
1032794,MEX,Male,Iphone,B,FALSE,$0.00,1/27/2023
1032795,MEX,Male,Android,B,FALSE,$0.00,1/27/2023
1032796,n/a,Male,Android,B,FALSE,$0.00,1/25/2023
1032798,USA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1032802,MEX,Male,Android,B,FALSE,$0.00,1/26/2023
1032812,DEU,Male,Android,B,FALSE,$0.00,2/1/2023
1032821,BRA,Male,Android,B,FALSE,$0.00,1/26/2023
1032827,DEU,Male,Android,B,FALSE,$0.00,1/26/2023
1032834,USA,Male,Android,B,FALSE,$0.00,1/26/2023
1032835,BRA,Male,Android,B,FALSE,$0.00,1/29/2023
1032845,ESP,Male,Android,B,FALSE,$0.00,1/25/2023
1032846,USA,Male,Android,B,FALSE,$0.00,2/5/2023
1032849,USA,Male,Android,B,FALSE,$0.00,2/2/2023
1032850,BRA,Male,Android,B,FALSE,$0.00,1/25/2023
1032855,TUR,Male,Android,B,FALSE,$0.00,1/27/2023
1032861,USA,Male,Android,B,FALSE,$0.00,1/30/2023
1032863,ESP,Male,Android,B,FALSE,$0.00,1/28/2023
1032870,USA,Male,Android,B,FALSE,$0.00,1/25/2023
1032873,MEX,Male,Android,B,FALSE,$0.00,1/25/2023
1032884,USA,Male,Iphone,B,FALSE,$0.00,1/26/2023
1032889,DEU,Male,Iphone,B,FALSE,$0.00,1/25/2023
1032891,BRA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1032899,USA,Male,Android,B,FALSE,$0.00,1/26/2023
1032902,GBR,Male,Android,B,FALSE,$0.00,1/29/2023
1032905,USA,Male,Android,B,FALSE,$0.00,2/2/2023
1032911,BRA,Male,Android,B,FALSE,$0.00,2/2/2023
1032914,DEU,Male,Android,B,FALSE,$0.00,2/5/2023
1032915,AUS,Male,Android,B,FALSE,$0.00,2/1/2023
1032921,DEU,Male,Android,B,FALSE,$0.00,2/1/2023
1032923,GBR,Male,Iphone,B,FALSE,$0.00,1/29/2023
1032924,DEU,Male,Android,B,FALSE,$0.00,1/30/2023
1032940,FRA,Male,Iphone,B,FALSE,$0.00,2/5/2023
1032946,MEX,Male,Android,B,FALSE,$0.00,1/25/2023
1032957,USA,Male,Android,B,FALSE,$0.00,1/26/2023
1032965,BRA,Male,Android,B,FALSE,$0.00,1/25/2023
1032968,USA,Male,Iphone,B,FALSE,$0.00,1/27/2023
1032975,USA,Male,Iphone,B,FALSE,$0.00,1/26/2023
1032977,USA,Male,Android,B,FALSE,$0.00,1/25/2023
1032980,USA,Male,Iphone,B,FALSE,$0.00,1/31/2023
1032981,USA,Male,Android,B,FALSE,$0.00,2/4/2023
1032985,MEX,Male,Iphone,B,FALSE,$0.00,1/31/2023
1032990,BRA,Male,Android,B,FALSE,$0.00,1/27/2023
1033000,DEU,Male,Android,B,FALSE,$0.00,1/27/2023
1033002,TUR,Male,Android,B,FALSE,$0.00,1/27/2023
1033005,USA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1033008,FRA,Male,Iphone,B,FALSE,$0.00,1/31/2023
1033013,MEX,Male,Android,B,FALSE,$0.00,1/27/2023
1033017,BRA,Male,Android,B,FALSE,$0.00,1/25/2023
1033019,MEX,Male,Android,B,FALSE,$0.00,1/25/2023
1033020,TUR,Male,Iphone,B,FALSE,$0.00,1/27/2023
1033032,TUR,Male,Iphone,B,FALSE,$0.00,2/3/2023
1033038,BRA,Male,Android,B,FALSE,$0.00,1/28/2023
1033040,MEX,Male,Iphone,B,FALSE,$0.00,2/1/2023
1033056,BRA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1033059,GBR,Male,Iphone,B,FALSE,$0.00,1/25/2023
1033062,n/a,Male,Android,B,FALSE,$0.00,2/2/2023
1033064,DEU,Male,Android,B,FALSE,$0.00,2/2/2023
1033070,BRA,Male,Android,B,FALSE,$0.00,1/25/2023
1033073,BRA,Male,Iphone,B,FALSE,$0.00,1/28/2023
1033083,MEX,Male,Android,B,FALSE,$0.00,2/6/2023
1033084,TUR,Male,Iphone,B,FALSE,$0.00,1/27/2023
1033088,MEX,Male,Iphone,B,FALSE,$0.00,1/26/2023
1033089,ESP,Male,Android,B,FALSE,$0.00,2/2/2023
1033090,USA,Male,Iphone,B,FALSE,$0.00,1/28/2023
1033099,MEX,Male,Iphone,B,FALSE,$0.00,1/28/2023
1033101,AUS,Male,Android,B,FALSE,$0.00,1/25/2023
1033103,DEU,Male,Android,B,FALSE,$0.00,1/25/2023
1033104,BRA,Male,Android,B,FALSE,$0.00,1/25/2023
1033109,TUR,Male,Iphone,B,FALSE,$0.00,1/31/2023
1033110,USA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1033111,BRA,Male,Android,B,FALSE,$0.00,1/31/2023
1033116,AUS,Male,Android,B,FALSE,$0.00,1/29/2023
1033121,USA,Male,Iphone,B,FALSE,$0.00,1/27/2023
1033128,MEX,Male,Android,B,FALSE,$0.00,1/25/2023
1033133,BRA,Male,Android,B,FALSE,$0.00,1/25/2023
1033137,USA,Male,Iphone,B,FALSE,$0.00,1/28/2023
1033140,TUR,Male,Iphone,B,FALSE,$0.00,2/6/2023
1033159,MEX,Male,Iphone,B,FALSE,$0.00,1/27/2023
1033160,ESP,Male,Android,B,FALSE,$0.00,1/25/2023
1033166,USA,Male,Android,B,FALSE,$0.00,1/29/2023
1033168,MEX,Male,Android,B,FALSE,$0.00,1/26/2023
1033174,BRA,Male,Android,B,FALSE,$0.00,2/5/2023
1033189,USA,Male,Android,B,FALSE,$0.00,1/25/2023
1033207,DEU,Male,Iphone,B,FALSE,$0.00,1/28/2023
1033212,USA,Male,Iphone,B,FALSE,$0.00,1/27/2023
1033215,BRA,Male,Android,B,FALSE,$0.00,1/26/2023
1033222,MEX,Male,Android,B,FALSE,$0.00,1/25/2023
1033230,BRA,Male,Android,B,FALSE,$0.00,2/2/2023
1033235,USA,Male,Android,B,FALSE,$0.00,1/26/2023
1033238,DEU,Male,Iphone,B,FALSE,$0.00,2/6/2023
1033239,USA,Male,Android,B,FALSE,$0.00,2/5/2023
1033241,USA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1033244,FRA,Male,Android,B,FALSE,$0.00,1/26/2023
1033246,BRA,Male,Android,B,FALSE,$0.00,1/26/2023
1033249,BRA,Male,Android,B,FALSE,$0.00,1/28/2023
1033254,USA,Male,Android,B,FALSE,$0.00,1/31/2023
1033255,USA,Male,Iphone,B,FALSE,$0.00,1/30/2023
1033256,DEU,Male,Android,B,FALSE,$0.00,1/26/2023
1033259,BRA,Male,Android,B,FALSE,$0.00,1/26/2023
1033265,MEX,Male,Android,B,FALSE,$0.00,1/29/2023
1033276,USA,Male,Iphone,B,FALSE,$0.00,2/2/2023
1033280,DEU,Male,Android,B,FALSE,$0.00,1/26/2023
1033282,DEU,Male,Iphone,B,FALSE,$0.00,2/6/2023
1033290,BRA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1033295,DEU,Male,Android,B,FALSE,$0.00,1/27/2023
1033296,FRA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1033297,USA,Male,Android,B,FALSE,$0.00,2/6/2023
1033302,USA,Male,Iphone,B,FALSE,$0.00,2/4/2023
1033317,USA,Male,Android,B,FALSE,$0.00,1/26/2023
1033327,USA,Male,Android,B,FALSE,$0.00,1/27/2023
1033329,USA,Male,Iphone,B,FALSE,$0.00,1/31/2023
1033330,USA,Male,Android,B,FALSE,$0.00,1/29/2023
1033339,USA,Male,Iphone,B,FALSE,$0.00,1/27/2023
1033342,MEX,Male,Android,B,FALSE,$0.00,1/28/2023
1033343,MEX,Male,Android,B,FALSE,$0.00,1/25/2023
1033354,DEU,Male,Iphone,B,FALSE,$0.00,1/27/2023
1033359,ESP,Male,Android,B,FALSE,$0.00,1/25/2023
1033363,USA,Male,Android,B,FALSE,$0.00,1/25/2023
1033364,BRA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1033365,GBR,Male,Iphone,B,FALSE,$0.00,2/5/2023
1033371,GBR,Male,Android,B,FALSE,$0.00,1/31/2023
1033376,BRA,Male,Iphone,B,FALSE,$0.00,2/6/2023
1033377,DEU,Male,Iphone,B,FALSE,$0.00,1/25/2023
1033381,USA,Male,Iphone,B,FALSE,$0.00,1/31/2023
1033384,GBR,Male,Android,B,FALSE,$0.00,1/25/2023
1033387,USA,Male,Android,B,FALSE,$0.00,1/26/2023
1033391,DEU,Male,Iphone,B,FALSE,$0.00,1/25/2023
1033393,GBR,Male,Iphone,B,FALSE,$0.00,1/28/2023
1033395,USA,Male,Android,B,FALSE,$0.00,1/26/2023
1033396,FRA,Male,Android,B,FALSE,$0.00,2/4/2023
1033399,DEU,Male,n/a,B,FALSE,$0.00,1/27/2023
1033400,USA,Male,Android,B,FALSE,$0.00,1/28/2023
1033402,USA,Male,Iphone,B,FALSE,$0.00,1/27/2023
1033403,DEU,Male,Android,B,FALSE,$0.00,2/1/2023
1033405,USA,Male,Iphone,B,FALSE,$0.00,1/28/2023
1033407,USA,Male,Iphone,B,FALSE,$0.00,1/27/2023
1033412,BRA,Male,Android,B,FALSE,$0.00,1/31/2023
1033414,USA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1033425,MEX,Male,Iphone,B,FALSE,$0.00,1/26/2023
1033430,BRA,Male,Iphone,B,FALSE,$0.00,1/26/2023
1033432,GBR,Male,Android,B,FALSE,$0.00,1/25/2023
1033435,AUS,Male,Android,B,FALSE,$0.00,1/26/2023
1033450,DEU,Male,Android,B,FALSE,$0.00,1/25/2023
1033462,FRA,Male,Android,B,FALSE,$0.00,1/25/2023
1033465,USA,Male,Android,B,FALSE,$0.00,1/26/2023
1033469,GBR,Male,Android,B,FALSE,$0.00,1/26/2023
1033472,USA,Male,Iphone,B,FALSE,$0.00,1/26/2023
1033478,BRA,Male,Iphone,B,FALSE,$0.00,1/26/2023
1033481,FRA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1033482,MEX,Male,Android,B,FALSE,$0.00,1/30/2023
1033483,BRA,Male,Android,B,FALSE,$0.00,1/30/2023
1033492,BRA,Male,Android,B,FALSE,$0.00,1/26/2023
1033501,GBR,Male,Iphone,B,FALSE,$0.00,2/1/2023
1033503,MEX,Male,Iphone,B,FALSE,$0.00,1/25/2023
1033525,USA,Male,Android,B,FALSE,$0.00,1/28/2023
1033527,ESP,Male,Android,B,FALSE,$0.00,1/26/2023
1033537,USA,Male,Android,B,FALSE,$0.00,1/26/2023
1033539,MEX,Male,Android,B,FALSE,$0.00,1/29/2023
1033545,USA,Male,Android,B,FALSE,$0.00,2/1/2023
1033551,MEX,Male,Android,B,FALSE,$0.00,1/30/2023
1033560,AUS,Male,Android,B,FALSE,$0.00,1/30/2023
1033566,BRA,Male,Android,B,FALSE,$0.00,2/6/2023
1033573,TUR,Male,Android,B,FALSE,$0.00,1/27/2023
1033575,MEX,Male,Iphone,B,FALSE,$0.00,2/1/2023
1033580,TUR,Male,Android,B,FALSE,$0.00,1/27/2023
1033585,USA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1033586,MEX,Male,Android,B,FALSE,$0.00,1/27/2023
1033587,BRA,Male,Iphone,B,FALSE,$0.00,1/31/2023
1033592,USA,Male,Android,B,FALSE,$0.00,2/5/2023
1033595,TUR,Male,Android,B,FALSE,$0.00,1/25/2023
1033598,USA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1033600,ESP,Male,Android,B,FALSE,$0.00,1/26/2023
1033605,TUR,Male,Android,B,FALSE,$0.00,1/25/2023
1033613,BRA,Male,Android,B,FALSE,$0.00,1/27/2023
1033614,GBR,Male,Iphone,B,FALSE,$0.00,1/25/2023
1033616,USA,Male,Android,B,FALSE,$0.00,2/5/2023
1033619,MEX,Male,Android,B,FALSE,$0.00,1/25/2023
1033620,GBR,Male,Android,B,FALSE,$0.00,1/25/2023
1033624,TUR,Male,Android,B,FALSE,$0.00,1/26/2023
1033625,USA,Male,Android,B,FALSE,$0.00,1/25/2023
1033630,MEX,Male,Iphone,B,FALSE,$0.00,2/2/2023
1033638,FRA,Male,Android,B,FALSE,$0.00,1/31/2023
1033640,USA,Male,Android,B,FALSE,$0.00,1/25/2023
1033643,GBR,Male,Iphone,B,FALSE,$0.00,2/6/2023
1033648,CAN,Male,Iphone,B,FALSE,$0.00,1/29/2023
1033653,MEX,Male,Android,B,FALSE,$0.00,1/25/2023
1033655,BRA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1033660,TUR,Male,Android,B,FALSE,$0.00,2/5/2023
1033662,TUR,Male,Android,B,FALSE,$0.00,1/26/2023
1033667,USA,Male,Android,B,FALSE,$0.00,1/25/2023
1033675,MEX,Male,Iphone,B,FALSE,$0.00,2/6/2023
1033682,USA,Male,Android,B,FALSE,$0.00,1/28/2023
1033683,DEU,Male,Android,B,FALSE,$0.00,1/29/2023
1033685,DEU,Male,Android,B,FALSE,$0.00,1/26/2023
1033691,DEU,Male,Android,B,FALSE,$0.00,1/29/2023
1033693,USA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1033696,USA,Male,n/a,B,FALSE,$0.00,1/26/2023
1033698,BRA,Male,Android,B,FALSE,$0.00,1/26/2023
1033700,TUR,Male,Android,B,FALSE,$0.00,2/3/2023
1033703,USA,Male,Android,B,FALSE,$0.00,2/1/2023
1033708,USA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1033713,BRA,Male,Android,B,FALSE,$0.00,1/28/2023
1033731,USA,Male,Android,B,FALSE,$0.00,1/25/2023
1033741,USA,Male,Android,B,FALSE,$0.00,1/25/2023
1033743,BRA,Male,Android,B,FALSE,$0.00,2/5/2023
1033748,FRA,Male,Android,B,FALSE,$0.00,1/25/2023
1033751,CAN,Male,Android,B,FALSE,$0.00,2/2/2023
1033759,GBR,Male,Android,B,FALSE,$0.00,1/26/2023
1033763,DEU,Male,Iphone,B,FALSE,$0.00,1/26/2023
1033764,USA,Male,Android,B,FALSE,$0.00,1/26/2023
1033771,GBR,Male,Iphone,B,FALSE,$0.00,2/4/2023
1033781,TUR,Male,Android,B,FALSE,$0.00,1/25/2023
1033790,USA,Male,Android,B,FALSE,$0.00,1/29/2023
1033791,DEU,Male,Android,B,FALSE,$0.00,1/27/2023
1033794,MEX,Male,Android,B,FALSE,$0.00,1/31/2023
1033804,BRA,Male,Iphone,B,FALSE,$0.00,2/2/2023
1033809,FRA,Male,Android,B,FALSE,$0.00,1/25/2023
1033810,USA,Male,Android,B,FALSE,$0.00,1/25/2023
1033819,BRA,Male,Android,B,FALSE,$0.00,1/25/2023
1033839,BRA,Male,Android,B,FALSE,$0.00,2/3/2023
1033843,ESP,Male,Android,B,FALSE,$0.00,1/26/2023
1033854,TUR,Male,Android,B,FALSE,$0.00,1/25/2023
1033858,BRA,Male,Iphone,B,FALSE,$0.00,1/26/2023
1033870,CAN,Male,Android,B,FALSE,$0.00,1/25/2023
1033873,ESP,Male,Android,B,FALSE,$0.00,1/29/2023
1033882,BRA,Male,Iphone,B,FALSE,$0.00,1/30/2023
1033887,ESP,Male,Iphone,B,FALSE,$0.00,1/25/2023
1033891,USA,Male,Android,B,FALSE,$0.00,1/25/2023
1033903,MEX,Male,Android,B,FALSE,$0.00,1/26/2023
1033908,USA,Male,Iphone,B,FALSE,$0.00,1/28/2023
1033909,AUS,Male,Android,B,FALSE,$0.00,1/25/2023
1033913,DEU,Male,Android,B,FALSE,$0.00,1/30/2023
1033918,BRA,Male,Android,B,FALSE,$0.00,1/30/2023
1033921,USA,Male,Android,B,FALSE,$0.00,1/30/2023
1033925,GBR,Male,Android,B,FALSE,$0.00,1/31/2023
1033928,MEX,Male,Iphone,B,FALSE,$0.00,1/30/2023
1033933,TUR,Male,Android,B,FALSE,$0.00,2/2/2023
1033942,TUR,Male,Android,B,FALSE,$0.00,1/31/2023
1033944,GBR,Male,Android,B,FALSE,$0.00,2/4/2023
1033947,BRA,Male,Android,B,FALSE,$0.00,1/27/2023
1033948,DEU,Male,Android,B,FALSE,$0.00,2/5/2023
1033949,MEX,Male,Android,B,FALSE,$0.00,1/26/2023
1033951,TUR,Male,Android,B,FALSE,$0.00,1/30/2023
1033953,GBR,Male,Android,B,FALSE,$0.00,2/2/2023
1033956,DEU,Male,Android,B,FALSE,$0.00,1/28/2023
1033979,BRA,Male,Android,B,FALSE,$0.00,1/31/2023
1033988,USA,Male,Iphone,B,FALSE,$0.00,1/29/2023
1033990,GBR,Male,Android,B,FALSE,$0.00,1/25/2023
1033991,USA,Male,Android,B,FALSE,$0.00,1/28/2023
1034000,BRA,Male,Android,B,FALSE,$0.00,1/26/2023
1034002,USA,Male,Android,B,FALSE,$0.00,2/3/2023
1034003,BRA,Male,Android,B,FALSE,$0.00,2/1/2023
1034007,USA,Male,Android,B,FALSE,$0.00,1/28/2023
1034012,MEX,Male,Android,B,FALSE,$0.00,2/2/2023
1034013,TUR,Male,Iphone,B,FALSE,$0.00,1/25/2023
1034016,AUS,Male,Iphone,B,FALSE,$0.00,1/26/2023
1034018,BRA,Male,Iphone,B,FALSE,$0.00,1/27/2023
1034020,MEX,Male,Android,B,FALSE,$0.00,2/6/2023
1034021,TUR,Male,Android,B,FALSE,$0.00,2/3/2023
1034023,BRA,Male,Iphone,B,FALSE,$0.00,1/27/2023
1034026,BRA,Male,Android,B,FALSE,$0.00,2/3/2023
1034028,MEX,Male,Android,B,FALSE,$0.00,2/4/2023
1034031,BRA,Male,Android,B,FALSE,$0.00,1/29/2023
1034045,MEX,Male,Android,B,FALSE,$0.00,1/25/2023
1034046,USA,Male,Android,B,FALSE,$0.00,1/25/2023
1034064,USA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1034068,MEX,Male,Android,B,FALSE,$0.00,1/25/2023
1034070,USA,Male,Iphone,B,FALSE,$0.00,2/1/2023
1034074,ESP,Male,Android,B,FALSE,$0.00,1/27/2023
1034080,USA,Male,Iphone,B,FALSE,$0.00,2/1/2023
1034102,TUR,Male,Android,B,FALSE,$0.00,1/27/2023
1034103,ESP,Male,Android,B,FALSE,$0.00,1/25/2023
1034106,DEU,Male,Android,B,FALSE,$0.00,2/1/2023
1034107,MEX,Male,Android,B,FALSE,$0.00,1/29/2023
1034115,USA,Male,Android,B,FALSE,$0.00,1/30/2023
1034116,TUR,Male,Android,B,FALSE,$0.00,1/28/2023
1034132,BRA,Male,Android,B,FALSE,$0.00,2/3/2023
1034134,FRA,Male,Android,B,FALSE,$0.00,1/26/2023
1034142,BRA,Male,Iphone,B,FALSE,$0.00,1/29/2023
1034143,FRA,Male,Iphone,B,FALSE,$0.00,1/28/2023
1034150,CAN,Male,Android,B,FALSE,$0.00,1/26/2023
1034157,ESP,Male,Android,B,FALSE,$0.00,1/27/2023
1034167,TUR,Male,Iphone,B,FALSE,$0.00,1/27/2023
1034181,BRA,Male,Iphone,B,FALSE,$0.00,2/5/2023
1034192,ESP,Male,Iphone,B,FALSE,$0.00,1/27/2023
1034203,BRA,Male,Android,B,FALSE,$0.00,2/2/2023
1034207,USA,Male,Iphone,B,FALSE,$0.00,1/28/2023
1034210,BRA,Male,Iphone,B,FALSE,$0.00,1/30/2023
1034215,USA,Male,Iphone,B,FALSE,$0.00,1/26/2023
1034217,ESP,Male,Android,B,FALSE,$0.00,1/26/2023
1034221,USA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1034251,GBR,Male,Iphone,B,FALSE,$0.00,1/25/2023
1034259,USA,Male,Android,B,FALSE,$0.00,1/29/2023
1034265,MEX,Male,Android,B,FALSE,$0.00,1/25/2023
1034268,USA,Male,Android,B,FALSE,$0.00,1/25/2023
1034273,BRA,Male,Iphone,B,FALSE,$0.00,1/28/2023
1034274,USA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1034277,GBR,Male,Android,B,FALSE,$0.00,1/25/2023
1034285,USA,Male,Android,B,FALSE,$0.00,1/27/2023
1034288,BRA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1034289,USA,Male,Android,B,FALSE,$0.00,1/27/2023
1034297,USA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1034298,USA,Male,Android,B,FALSE,$0.00,1/27/2023
1034300,BRA,Male,Android,B,FALSE,$0.00,1/28/2023
1034301,USA,Male,Iphone,B,FALSE,$0.00,1/28/2023
1034305,USA,Male,Android,B,FALSE,$0.00,1/30/2023
1034306,BRA,Male,Iphone,B,FALSE,$0.00,1/30/2023
1034315,ESP,Male,Android,B,FALSE,$0.00,1/27/2023
1034319,USA,Male,Android,B,FALSE,$0.00,2/2/2023
1034322,MEX,Male,Iphone,B,FALSE,$0.00,1/27/2023
1034328,FRA,Male,Android,B,FALSE,$0.00,1/27/2023
1034334,FRA,Male,Iphone,B,FALSE,$0.00,1/29/2023
1034339,USA,Male,Iphone,B,FALSE,$0.00,1/28/2023
1034340,CAN,Male,Android,B,FALSE,$0.00,1/25/2023
1034341,USA,Male,Iphone,B,FALSE,$0.00,1/31/2023
1034346,GBR,Male,Iphone,B,FALSE,$0.00,1/25/2023
1034358,MEX,Male,Android,B,FALSE,$0.00,1/27/2023
1034367,USA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1034380,CAN,Male,Android,B,FALSE,$0.00,2/1/2023
1034382,MEX,Male,Iphone,B,FALSE,$0.00,1/29/2023
1034383,DEU,Male,Iphone,B,FALSE,$0.00,1/28/2023
1034385,DEU,Male,Android,B,FALSE,$0.00,1/27/2023
1034389,USA,Male,Android,B,FALSE,$0.00,2/3/2023
1034396,MEX,Male,Android,B,FALSE,$0.00,1/28/2023
1034405,USA,Male,Android,B,FALSE,$0.00,2/6/2023
1034409,TUR,Male,Android,B,FALSE,$0.00,1/25/2023
1034411,MEX,Male,Android,B,FALSE,$0.00,2/1/2023
1034416,BRA,Male,Iphone,B,FALSE,$0.00,1/27/2023
1034421,USA,Male,Iphone,B,FALSE,$0.00,1/27/2023
1034423,BRA,Male,Android,B,FALSE,$0.00,1/25/2023
1034428,MEX,Male,Iphone,B,FALSE,$0.00,2/5/2023
1034429,BRA,Male,Android,B,FALSE,$0.00,1/28/2023
1034435,MEX,Male,Iphone,B,FALSE,$0.00,1/25/2023
1034436,TUR,Male,Iphone,B,FALSE,$0.00,2/4/2023
1034440,BRA,Male,Android,B,FALSE,$0.00,1/25/2023
1034441,BRA,Male,Iphone,B,FALSE,$0.00,1/29/2023
1034450,USA,Male,Android,B,FALSE,$0.00,2/1/2023
1034454,BRA,Male,Android,B,FALSE,$0.00,2/1/2023
1034459,DEU,Male,Android,B,FALSE,$0.00,1/28/2023
1034460,USA,Male,Android,B,FALSE,$0.00,2/4/2023
1034463,DEU,Male,Iphone,B,FALSE,$0.00,1/25/2023
1034485,GBR,Male,Android,B,FALSE,$0.00,1/25/2023
1034495,USA,Male,Android,B,FALSE,$0.00,1/27/2023
1034496,BRA,Male,Iphone,B,FALSE,$0.00,1/27/2023
1034498,TUR,Male,Android,B,FALSE,$0.00,1/27/2023
1034502,USA,Male,Android,B,FALSE,$0.00,1/25/2023
1034505,USA,Male,Android,B,FALSE,$0.00,1/26/2023
1034510,BRA,Male,Iphone,B,FALSE,$0.00,1/26/2023
1034515,TUR,Male,Android,B,FALSE,$0.00,1/27/2023
1034520,USA,Male,Android,B,FALSE,$0.00,1/26/2023
1034527,CAN,Male,Iphone,B,FALSE,$0.00,2/4/2023
1034531,MEX,Male,Iphone,B,FALSE,$0.00,2/2/2023
1034533,USA,Male,Android,B,FALSE,$0.00,1/27/2023
1034541,BRA,Male,Iphone,B,FALSE,$0.00,2/1/2023
1034542,USA,Male,Android,B,FALSE,$0.00,1/25/2023
1034544,USA,Male,Android,B,FALSE,$0.00,1/30/2023
1034546,USA,Male,Android,B,FALSE,$0.00,2/5/2023
1034549,DEU,Male,Android,B,FALSE,$0.00,1/31/2023
1034554,ESP,Male,Android,B,FALSE,$0.00,1/25/2023
1034555,USA,Male,Android,B,FALSE,$0.00,1/25/2023
1034560,MEX,Male,Android,B,FALSE,$0.00,1/27/2023
1034565,TUR,Male,Iphone,B,FALSE,$0.00,1/27/2023
1034571,BRA,Male,Iphone,B,FALSE,$0.00,1/25/2023
1034582,ESP,Male,Android,B,FALSE,$0.00,1/27/2023
1034586,BRA,Male,Android,B,FALSE,$0.00,1/25/2023
1034587,USA,Male,Android,B,FALSE,$0.00,1/25/2023
1034591,DEU,Male,Android,B,FALSE,$0.00,1/27/2023
1034594,BRA,Male,Android,B,FALSE,$0.00,1/28/2023
1034601,USA,Male,Android,B,FALSE,$0.00,1/26/2023
1034605,BRA,Male,Android,B,FALSE,$0.00,1/30/2023
1034606,BRA,Male,Android,B,FALSE,$0.00,1/26/2023
1034612,MEX,Male,Iphone,B,FALSE,$0.00,1/28/2023
1034620,CAN,Male,Android,B,FALSE,$0.00,2/6/2023
1034629,MEX,Male,Android,B,FALSE,$0.00,1/27/2023
1034632,MEX,Male,Android,B,FALSE,$0.00,1/27/2023
1034644,GBR,Male,Android,B,FALSE,$0.00,1/27/2023
1034652,USA,Male,Iphone,B,FALSE,$0.00,1/30/2023
1034655,USA,Male,Android,B,FALSE,$0.00,2/3/2023
1034656,ESP,Male,Iphone,B,FALSE,$0.00,1/27/2023
1034661,USA,Male,Android,B,FALSE,$0.00,1/25/2023
1034671,BRA,Male,Android,B,FALSE,$0.00,1/25/2023
1034676,AUS,Male,Android,B,FALSE,$0.00,2/4/2023
1034679,TUR,Male,Iphone,B,FALSE,$0.00,1/29/2023
1034685,USA,Male,Android,B,FALSE,$0.00,1/29/2023
1034687,ESP,Male,Android,B,FALSE,$0.00,1/26/2023
1034699,BRA,Male,Iphone,B,FALSE,$0.00,2/1/2023
1034701,DEU,Male,Iphone,B,FALSE,$0.00,1/26/2023
1034702,USA,Male,Android,B,FALSE,$0.00,1/27/2023
1034704,BRA,Male,n/a,B,FALSE,$0.00,1/30/2023
1034709,DEU,Male,Android,B,FALSE,$0.00,2/2/2023
1034710,USA,Male,Android,B,FALSE,$0.00,1/25/2023
1034713,USA,Male,Android,B,FALSE,$0.00,1/25/2023
1034729,ESP,Male,Android,B,FALSE,$0.00,1/27/2023
1034740,USA,Male,Android,B,FALSE,$0.00,1/25/2023
1034743,USA,Male,Android,B,FALSE,$0.00,1/31/2023
1034748,MEX,Male,Android,B,FALSE,$0.00,1/27/2023
1034751,USA,Male,Iphone,B,FALSE,$0.00,1/29/2023
1034755,FRA,Male,Android,B,FALSE,$0.00,1/26/2023
1034760,GBR,Male,Iphone,B,FALSE,$0.00,1/25/2023
1034761,GBR,Male,Android,B,FALSE,$0.00,1/28/2023
1034763,MEX,Male,Android,B,FALSE,$0.00,2/2/2023
1034769,MEX,Male,Iphone,B,FALSE,$0.00,2/6/2023
1034771,USA,Male,Android,B,FALSE,$0.00,1/27/2023
1034772,BRA,Male,Android,B,FALSE,$0.00,1/26/2023
1034773,DEU,Male,Android,B,FALSE,$0.00,1/30/2023
1034775,MEX,Male,Android,B,FALSE,$0.00,2/1/2023
1034781,BRA,Male,Iphone,B,FALSE,$0.00,2/2/2023
1034792,USA,Male,Android,B,FALSE,$0.00,1/27/2023
1034799,USA,Male,Android,B,FALSE,$0.00,1/25/2023
1034806,USA,Male,Iphone,B,FALSE,$0.00,1/26/2023
1034807,AUS,Male,Iphone,B,FALSE,$0.00,2/6/2023
1034810,TUR,Male,Android,B,FALSE,$0.00,1/25/2023
1034811,GBR,Male,Iphone,B,FALSE,$0.00,1/29/2023
